,robot_x,robot_y,local_ppl_cnt
0,0.23096988312782168,-3.9043291419087276,0
1,0.46193976625564337,-3.808658283817455,0
2,0.6387164615522802,-3.631881588520818,0
3,0.6387164615522802,-3.381881588520818,0
4,0.6387164615522802,-3.131881588520818,0
5,0.7343873196435526,-2.9009117053929967,0
6,0.7343873196435526,-2.6509117053929967,0
7,0.7343873196435526,-2.4009117053929967,1
8,0.830058177734825,-2.169941822265175,2
9,0.9257290358260974,-1.9389719391373534,2
10,0.6947591526982757,-1.843301081046081,2
11,0.5300230539198126,-1.7750651547196077,2
12,0.5982589802462859,-1.6103290559411447,3
13,0.6664949065727591,-1.4455929571626815,3
14,0.6391109873142878,-1.3794823278979502,3
15,0.38911098731428784,-1.3794823278979502,4
16,0.22437488853582477,-1.3112464015714769,4
17,0.1397953729597316,-1.39582591714757,4
18,-0.024940725818731496,-1.4640618434740431,4
19,-0.25591060894655315,-1.3683909853827707,4
20,-0.35158146703782556,-1.137421102254949,4
21,-0.3973555710198617,-1.026912639616041,4
22,-0.3973555710198617,-0.7769126396160411,4
23,-0.3973555710198617,-0.5269126396160411,3
24,-0.3973555710198617,-0.27691263961604107,3
25,-0.3973555710198617,-0.026912639616041067,3
26,-0.3016847129285892,0.20405724351178062,2
27,-0.12490801763195233,0.3808339388084175,2
28,-0.029237159540679875,0.6118038219362392,2
29,0.06643369855059258,0.8427737050640609,1
30,0.16210455664186504,1.0737435881918826,1
31,0.16210455664186507,1.3237435881918826,2
32,0.1621045566418651,1.5737435881918826,2
33,0.16210455664186513,1.8237435881918826,2
34,0.16210455664186516,2.0737435881918826,1
35,0.16210455664186518,2.3237435881918826,1
36,0.1621045566418652,2.5737435881918826,1
37,0.2577754147331377,2.804713471319704,1
38,0.2577754147331377,3.054713471319704,1
39,0.2577754147331377,3.304713471319704,1
40,0.16210455664186527,3.5356833544475257,0
41,0.06643369855059283,3.766653237575347,0
